timestamp_us,accel_x_mg,accel_y_mg,accel_z_mg,gyro_x_mdps,gyro_y_mdps,gyro_z_mdps
35066790,1010.65,4.03,-69.91,4830.0,280.0,-350.0
35075788,1010.53,4.39,-70.39,4830.0,280.0,-350.0
35082789,1010.4,5.0,-69.17,4830.0,280.0,-350.0
35091788,1010.65,5.25,-69.78,4760.0,210.0,-350.0
35100789,1010.04,4.64,-69.78,4830.0,210.0,-350.0
35107789,1011.5,4.39,-71.0,4690.0,280.0,-350.0
35116788,1011.14,4.64,-69.17,4690.0,210.0,-350.0
35125789,1011.01,4.76,-70.15,4620.0,210.0,-350.0
35132790,1010.16,4.88,-70.15,4620.0,210.0,-350.0
35141789,1010.89,4.51,-70.15,4690.0,210.0,-350.0
35148790,1010.4,4.64,-69.91,4480.0,280.0,-350.0
35157789,1011.14,5.0,-70.88,4480.0,210.0,-350.0
35166788,1011.38,4.88,-72.1,4480.0,210.0,-350.0
35173789,1010.89,4.39,-70.52,4480.0,210.0,-350.0
35182789,1010.4,4.39,-69.66,4480.0,210.0,-350.0
35189789,1011.26,4.88,-69.91,4480.0,210.0,-350.0
35198789,1010.4,4.64,-69.66,4340.0,210.0,-350.0
35207789,1011.26,4.64,-70.76,4340.0,140.0,-350.0
35214790,1010.04,4.27,-70.52,4340.0,280.0,-350.0
35223789,1010.65,4.27,-71.13,4270.0,210.0,-350.0
35232789,1010.65,5.12,-70.39,4270.0,210.0,-350.0
35239789,1010.16,4.76,-70.52,4270.0,280.0,-350.0
35248788,1010.77,4.88,-70.88,4130.0,140.0,-280.0
35255790,1011.01,4.15,-71.61,4060.0,210.0,-280.0
35264789,1011.01,4.39,-70.15,4130.0,280.0,-280.0
35273789,1009.79,4.27,-69.42,4060.0,140.0,-350.0
35280789,1011.14,4.39,-70.39,4060.0,210.0,-280.0
35289788,1010.4,5.12,-71.74,3990.0,210.0,-350.0
35296790,1010.53,4.76,-71.25,3920.0,280.0,-280.0
35305789,1010.04,5.25,-70.27,3990.0,280.0,-280.0
35314789,1010.89,5.12,-70.52,3920.0,210.0,-280.0
35321790,1010.16,4.88,-70.15,3920.0,210.0,-280.0
35330788,1010.4,5.37,-71.13,3920.0,210.0,-280.0
35339789,1010.77,5.0,-71.0,3850.0,280.0,-350.0
35346790,1011.14,5.0,-69.17,3780.0,210.0,-280.0
35355788,1010.89,5.12,-70.52,3710.0,210.0,-280.0
35362789,1011.01,5.37,-69.91,3780.0,210.0,-280.0
35371788,1010.28,4.88,-70.15,3780.0,210.0,-280.0
35380789,1010.77,4.88,-70.39,3710.0,210.0,-280.0
35387790,1010.53,4.64,-70.39,3710.0,210.0,-280.0
35396789,1011.5,5.49,-70.15,3710.0,210.0,-280.0
35405789,1010.65,5.0,-70.88,3710.0,280.0,-280.0
35412790,1011.5,5.25,-69.54,3640.0,210.0,-280.0
35421789,1010.77,4.88,-70.15,3570.0,280.0,-210.0
35428789,1010.77,5.25,-69.17,3500.0,210.0,-210.0
35437789,1010.77,5.0,-69.54,3570.0,280.0,-280.0
35446789,1010.65,5.37,-69.54,3500.0,140.0,-210.0
35453789,1010.65,4.15,-69.91,3500.0,210.0,-280.0
35462788,1010.53,4.64,-70.76,3430.0,210.0,-210.0
35469789,1010.53,4.27,-70.64,3430.0,280.0,-280.0
35478789,1010.16,5.12,-69.05,3360.0,210.0,-280.0
35487788,1011.01,5.12,-69.05,3290.0,210.0,-210.0
35494789,1010.53,4.88,-68.93,3290.0,210.0,-280.0
35503789,1011.14,4.51,-70.27,3220.0,280.0,-210.0
35512788,1011.01,4.76,-69.66,3290.0,210.0,-210.0
35519789,1010.65,4.64,-69.66,3150.0,210.0,-210.0
35528789,1010.65,5.61,-69.78,3150.0,140.0,-210.0
35535789,1010.53,5.61,-69.91,3220.0,210.0,-210.0
35544789,1010.4,5.0,-69.3,3220.0,210.0,-210.0
35553788,1010.89,4.88,-70.39,3150.0,210.0,-210.0
35560789,1010.04,5.12,-70.27,3010.0,280.0,-210.0
35569788,1009.43,5.0,-69.05,3010.0,210.0,-210.0
35576789,1009.67,5.0,-69.91,3080.0,210.0,-210.0
35585789,1011.14,5.25,-70.27,3010.0,210.0,-210.0
35594788,1010.4,5.12,-68.44,2940.0,280.0,-210.0
35601790,1010.53,4.88,-69.91,2870.0,210.0,-210.0
35610789,1011.01,5.12,-70.03,2870.0,210.0,-210.0
35619788,1010.53,4.88,-69.54,2870.0,140.0,-210.0
35626790,1011.26,4.76,-69.78,2870.0,210.0,-210.0
35635788,1010.28,4.76,-70.03,2800.0,210.0,-210.0
35642789,1011.01,5.0,-71.25,2730.0,210.0,-210.0
35651788,1009.79,4.51,-69.3,2800.0,210.0,-210.0
35660788,1010.28,5.73,-70.39,2800.0,210.0,-210.0
35667790,1011.14,5.0,-70.88,2730.0,210.0,-210.0
35676788,1011.14,4.88,-70.39,2660.0,280.0,-210.0
35685789,1010.4,4.88,-70.03,2660.0,210.0,-210.0
35692790,1010.04,5.37,-70.39,2660.0,210.0,-210.0
35701789,1010.65,4.64,-69.91,2660.0,210.0,-210.0
35708789,1011.62,5.37,-70.64,2660.0,210.0,-210.0
35717789,1010.28,5.49,-70.03,2590.0,280.0,-140.0
35726788,1011.38,5.0,-70.52,2450.0,210.0,-140.0
35733789,1010.16,5.0,-70.39,2520.0,280.0,-140.0
35742788,1010.65,4.51,-70.88,2450.0,210.0,-210.0
35749790,1010.77,5.25,-70.64,2380.0,140.0,-210.0
35758788,1010.04,5.37,-70.76,2380.0,210.0,-140.0
35767788,1010.4,5.12,-70.64,2380.0,210.0,-140.0
35774789,1011.14,5.0,-71.86,2240.0,140.0,-140.0
35783789,1010.04,4.27,-71.49,2170.0,280.0,-140.0
35792789,1009.79,4.27,-69.54,2240.0,210.0,-210.0
35799789,1011.01,5.25,-70.76,2240.0,280.0,-140.0
35808789,1010.16,5.49,-71.0,2240.0,140.0,-140.0
35815789,1011.14,5.0,-70.76,2170.0,210.0,-140.0
35824788,1010.4,5.12,-71.49,2170.0,280.0,-140.0
35833788,1010.65,4.51,-71.86,2100.0,280.0,-140.0
35840789,1010.77,5.12,-71.13,2100.0,210.0,-210.0
35849789,1009.79,5.25,-71.74,2100.0,210.0,-140.0
35856789,1010.4,5.98,-70.88,1960.0,210.0,-140.0
35865788,1011.14,4.76,-71.49,1890.0,210.0,-70.0
35874789,1010.16,4.76,-71.49,1890.0,210.0,-140.0
35881790,1009.79,5.0,-71.49,1890.0,280.0,-140.0
35890789,1010.4,5.25,-70.64,1890.0,210.0,-210.0
35899789,1010.89,5.25,-70.64,1820.0,280.0,-140.0
35906789,1010.89,4.64,-70.88,1820.0,280.0,-70.0
35915788,1010.77,4.64,-71.61,1820.0,210.0,-140.0
35922790,1010.16,6.34,-71.86,1750.0,140.0,-140.0
35931788,1010.53,5.0,-71.86,1680.0,210.0,-140.0
35940789,1010.16,4.03,-71.13,1610.0,280.0,-70.0
35947789,1010.4,5.61,-72.59,1610.0,140.0,-140.0
35956788,1009.92,4.64,-72.1,1540.0,280.0,-140.0
35963790,1011.01,5.12,-70.88,1470.0,280.0,-70.0
35972788,1011.01,5.25,-70.52,1540.0,210.0,-70.0
35981788,1009.92,4.27,-72.1,1400.0,280.0,-70.0
35988789,1012.48,4.51,-70.76,1400.0,210.0,-70.0
35997788,1009.67,4.88,-71.25,1400.0,210.0,-70.0
36006789,1011.5,6.22,-71.74,1330.0,280.0,-140.0
36013790,1010.16,4.76,-70.15,1330.0,280.0,-70.0
36022789,1010.89,5.98,-70.39,1330.0,210.0,-70.0
36029789,1010.65,4.51,-70.76,1330.0,280.0,-70.0
36038789,1011.75,5.37,-71.0,1190.0,210.0,-70.0
36047788,1010.16,4.03,-70.52,1190.0,350.0,-140.0
36054790,1011.14,5.49,-71.49,1260.0,140.0,-140.0
36063788,1009.31,5.49,-70.64,1190.0,280.0,-70.0
36072789,1010.53,5.49,-69.54,1050.0,210.0,-70.0
36079790,1012.36,4.64,-70.39,1050.0,280.0,-70.0
36088788,1010.16,4.88,-69.42,980.0,140.0,-70.0
36095790,1010.28,3.9,-70.52,980.0,280.0,-70.0
36104788,1010.4,6.47,-71.0,980.0,210.0,-70.0
36113788,1009.79,5.12,-69.91,980.0,280.0,-70.0
36120789,1010.4,6.22,-70.27,910.0,140.0,-70.0
36129788,1013.33,5.0,-71.25,840.0,280.0,-70.0
36136789,1009.55,4.39,-69.42,840.0,280.0,0.0
36145788,1009.92,5.12,-71.86,840.0,210.0,-70.0
36154788,1011.5,6.1,-71.0,770.0,280.0,-70.0
36161789,1010.53,3.66,-69.05,770.0,280.0,-70.0
36170789,1010.28,5.49,-70.52,700.0,140.0,-70.0
36179789,1010.16,5.73,-70.88,630.0,280.0,0.0
36186790,1011.5,5.61,-69.17,700.0,280.0,-70.0
36195789,1012.23,5.86,-71.13,700.0,140.0,-70.0
36202789,1009.18,4.88,-70.39,630.0,350.0,0.0
36211789,1010.53,4.15,-69.54,490.0,280.0,-70.0
36220789,1010.65,7.56,-71.37,630.0,210.0,0.0
36227790,1011.75,4.03,-71.0,560.0,280.0,-70.0
36236789,1012.48,4.15,-70.27,490.0,210.0,0.0
36243789,1010.28,4.03,-72.22,350.0,280.0,0.0
36252788,1009.18,6.71,-69.91,420.0,350.0,0.0
36261788,1010.28,6.83,-70.52,490.0,210.0,0.0
36268789,1011.01,4.76,-70.15,350.0,350.0,0.0
36277789,1011.38,3.9,-70.52,350.0,210.0,0.0
36286789,1010.77,5.12,-72.1,210.0,210.0,0.0
36293790,1011.14,5.61,-72.22,210.0,280.0,0.0
36302788,1009.43,6.1,-69.17,280.0,280.0,0.0
36309789,1010.77,5.12,-71.0,280.0,210.0,0.0
36318788,1010.65,5.12,-70.52,70.0,280.0,0.0
36327788,1010.28,5.37,-71.0,70.0,280.0,0.0
36334790,1011.01,4.27,-71.49,70.0,280.0,0.0
36343789,1011.75,4.64,-70.64,70.0,280.0,0.0
36350789,1008.82,4.03,-69.17,140.0,280.0,0.0
36359788,1010.89,7.2,-72.22,0.0,210.0,0.0
36368789,1010.53,5.61,-69.42,0.0,350.0,0.0
36375790,1010.65,4.03,-69.66,-70.0,210.0,0.0
36384788,1010.77,4.88,-70.52,-140.0,210.0,0.0
36393789,1011.75,5.49,-70.64,-210.0,210.0,0.0
36400790,1009.79,6.83,-69.42,-140.0,280.0,0.0
36409789,1010.4,4.88,-70.64,-210.0,210.0,0.0
36416790,1009.92,4.51,-68.81,-140.0,350.0,0.0
36425788,1011.87,5.49,-70.15,-210.0,140.0,0.0
36434788,1010.65,6.1,-71.13,-280.0,280.0,0.0
36441790,1009.18,4.64,-68.32,-350.0,280.0,70.0
36450788,1010.65,5.49,-68.69,-140.0,280.0,0.0
36459788,1011.75,5.61,-69.78,-210.0,210.0,0.0
36466790,1010.77,3.54,-68.44,-350.0,350.0,0.0
36475788,1010.89,5.37,-68.93,-420.0,210.0,0.0
36482790,1011.38,5.61,-69.54,-420.0,350.0,70.0
36491788,1009.67,5.49,-67.95,-280.0,280.0,0.0
36500788,1011.26,5.12,-69.91,-280.0,280.0,0.0
36507789,1011.01,5.25,-68.81,-490.0,350.0,0.0
36516788,1010.04,5.25,-67.95,-560.0,280.0,0.0
36523789,1010.16,5.37,-68.81,-490.0,210.0,70.0
36532788,1010.77,5.37,-67.95,-490.0,280.0,0.0
36541789,1010.89,4.27,-67.71,-420.0,280.0,0.0
36548790,1012.11,5.49,-68.81,-490.0,210.0,70.0
36557789,1009.92,5.25,-68.93,-560.0,350.0,70.0
36566789,1010.16,5.49,-69.17,-560.0,210.0,70.0
36573789,1011.26,5.37,-70.15,-560.0,210.0,70.0
36582788,1010.4,4.15,-68.56,-560.0,280.0,70.0
36589790,1010.65,4.88,-67.1,-630.0,280.0,70.0
36598789,1011.87,6.1,-69.05,-700.0,210.0,70.0
36607788,1012.23,3.17,-67.47,-770.0,350.0,0.0
36614789,1008.21,5.61,-65.51,-560.0,210.0,70.0
36623789,1012.84,6.22,-73.08,-770.0,210.0,70.0
36630789,1009.55,4.03,-63.93,-630.0,560.0,70.0
36639788,1011.38,5.12,-68.44,-700.0,0.0,70.0
36648789,1011.62,5.0,-69.91,-770.0,350.0,70.0
36655789,1009.06,4.88,-63.81,-770.0,280.0,70.0
36664788,1012.36,5.73,-70.27,-770.0,140.0,70.0
36673788,1009.92,5.49,-66.0,-840.0,490.0,70.0
36680790,1010.28,4.76,-62.95,-770.0,70.0,70.0
36689788,1013.7,6.22,-70.27,-910.0,210.0,70.0
36696789,1009.55,5.0,-64.29,-910.0,420.0,70.0
36705789,1011.38,5.25,-67.22,-840.0,70.0,70.0
36714788,1011.26,5.37,-67.34,-700.0,350.0,70.0
36721789,1010.53,4.76,-63.56,-770.0,210.0,70.0
36730788,1011.38,4.64,-66.49,-700.0,210.0,70.0
36737789,1012.23,4.76,-66.37,-910.0,350.0,70.0
36746789,1009.92,3.9,-65.03,-840.0,350.0,140.0
36755788,1010.77,5.12,-66.0,-770.0,140.0,70.0
36762789,1010.4,5.86,-64.17,-770.0,280.0,70.0
36771789,1011.14,5.12,-65.51,-910.0,140.0,70.0
36780788,1011.38,4.76,-65.88,-910.0,350.0,70.0
36787789,1010.04,5.12,-64.05,-910.0,280.0,70.0
36796789,1011.26,4.51,-66.25,-770.0,280.0,70.0
36803789,1010.89,5.61,-65.03,-770.0,280.0,70.0
36812789,1011.87,5.37,-65.39,-840.0,350.0,70.0
36821788,1010.04,4.64,-63.68,-840.0,280.0,70.0
36828789,1011.26,4.15,-64.05,-840.0,210.0,70.0
36837788,1010.65,5.49,-63.2,-770.0,210.0,70.0
36846788,1010.89,5.37,-64.29,-840.0,210.0,70.0
36853789,1011.75,5.73,-63.68,-840.0,210.0,70.0
36862788,1011.5,5.0,-63.44,-840.0,280.0,70.0
36869789,1011.38,4.51,-63.56,-840.0,280.0,70.0
36878788,1010.89,5.73,-63.44,-770.0,210.0,70.0
36887789,1010.89,5.37,-64.54,-770.0,210.0,70.0
36894789,1011.26,5.12,-63.2,-770.0,280.0,70.0
36903789,1010.89,4.64,-62.46,-770.0,280.0,70.0
36910789,1011.38,5.0,-63.2,-770.0,280.0,70.0
36919788,1010.89,5.61,-63.44,-770.0,280.0,70.0
36928789,1011.14,5.86,-62.95,-770.0,210.0,70.0
36935789,1011.87,4.88,-63.56,-700.0,280.0,70.0
36944789,1011.26,5.61,-62.46,-700.0,280.0,70.0
36953788,1011.26,4.64,-62.71,-770.0,280.0,70.0
36960789,1011.01,5.0,-63.07,-700.0,280.0,70.0
36969788,1011.62,4.39,-62.1,-700.0,350.0,70.0
36976789,1011.14,5.25,-62.46,-630.0,280.0,70.0
36985789,1010.65,5.37,-61.73,-630.0,280.0,70.0
36994789,1010.89,5.25,-61.24,-630.0,280.0,70.0
37001789,1011.87,4.51,-62.71,-630.0,350.0,70.0
37010789,1011.14,5.37,-62.34,-560.0,280.0,70.0
37017789,1011.14,4.88,-61.73,-560.0,210.0,70.0
37026789,1011.62,5.0,-63.07,-490.0,210.0,70.0
37035788,1011.62,4.64,-61.98,-560.0,280.0,70.0
37042790,1010.65,5.12,-61.98,-560.0,140.0,70.0
37051789,1011.38,3.9,-63.07,-560.0,210.0,70.0
37060789,1010.89,4.88,-61.12,-490.0,280.0,70.0
37067789,1011.14,5.25,-61.85,-420.0,140.0,70.0
37076788,1011.38,5.98,-62.34,-420.0,280.0,0.0
37083789,1011.01,4.88,-62.1,-490.0,280.0,70.0
37092789,1011.26,5.0,-61.85,-420.0,280.0,0.0
37101788,1010.77,5.37,-61.98,-350.0,280.0,70.0
37108789,1010.89,5.25,-61.37,-420.0,280.0,70.0
37117789,1011.38,4.64,-62.83,-420.0,280.0,70.0
37124789,1011.5,4.64,-61.49,-350.0,280.0,0.0
37133788,1011.87,4.88,-61.24,-420.0,280.0,70.0
37142788,1010.65,5.25,-61.24,-280.0,210.0,70.0
37149790,1010.89,6.34,-61.12,-210.0,210.0,0.0
37158789,1010.89,5.25,-60.88,-280.0,280.0,0.0
37167788,1012.36,5.0,-61.24,-280.0,280.0,70.0
37174790,1011.75,5.25,-61.49,-280.0,350.0,0.0
37183789,1011.5,4.76,-62.1,-280.0,210.0,0.0
37190789,1012.23,4.64,-62.1,-210.0,280.0,70.0
37199789,1010.89,4.76,-60.88,-140.0,210.0,0.0
37208789,1011.14,4.88,-61.61,-140.0,210.0,70.0
37215790,1010.77,4.76,-62.59,-210.0,210.0,0.0
37224789,1011.01,4.39,-62.1,-70.0,280.0,0.0
37233789,1011.38,5.0,-60.76,70.0,210.0,0.0
37240790,1011.38,5.98,-60.63,0.0,210.0,0.0
37249789,1011.62,4.88,-61.0,-140.0,280.0,0.0
37256789,1011.14,5.12,-60.88,-140.0,350.0,0.0
37265789,1011.5,4.76,-61.37,-70.0,210.0,70.0
37274789,1011.38,5.25,-62.59,0.0,280.0,0.0
37281790,1010.65,4.76,-60.51,140.0,280.0,0.0
37290789,1010.77,5.61,-61.37,140.0,210.0,70.0
37297790,1011.87,5.12,-61.73,70.0,210.0,0.0
37306788,1012.36,5.25,-61.49,70.0,210.0,0.0
37315789,1011.26,4.88,-61.85,0.0,350.0,0.0
37322789,1011.38,5.61,-61.73,70.0,280.0,0.0
37331788,1011.14,4.76,-62.1,70.0,210.0,0.0
37340788,1012.23,4.88,-62.59,140.0,280.0,0.0
37347790,1010.89,4.27,-62.83,140.0,280.0,0.0
37356788,1011.26,5.86,-62.71,140.0,210.0,0.0
37363789,1011.01,5.25,-61.24,210.0,280.0,-70.0
37372788,1011.01,5.61,-61.85,210.0,210.0,0.0
37381788,1012.23,4.51,-61.98,210.0,280.0,0.0
37388790,1011.75,4.51,-62.59,140.0,210.0,0.0
37397789,1010.89,5.12,-62.59,280.0,210.0,0.0
37404790,1010.89,5.86,-63.56,350.0,280.0,0.0
37413789,1010.89,4.76,-62.34,420.0,280.0,0.0
37422789,1012.11,4.27,-61.85,350.0,210.0,0.0
37429790,1012.23,4.88,-63.32,350.0,210.0,0.0
37438788,1011.01,5.12,-62.83,420.0,210.0,0.0
37447789,1010.77,5.61,-64.29,420.0,280.0,0.0
37454790,1011.87,4.39,-63.44,420.0,280.0,-70.0
37463789,1011.87,4.76,-63.44,350.0,210.0,0.0
37470789,1011.5,4.88,-63.56,350.0,280.0,0.0
37479789,1011.14,4.76,-63.81,350.0,280.0,0.0
37488788,1010.16,5.12,-62.34,420.0,280.0,0.0
37495789,1011.87,4.64,-64.05,420.0,280.0,-70.0
37504788,1011.26,5.25,-63.68,420.0,280.0,0.0
37511789,1010.65,5.86,-64.54,420.0,210.0,0.0
37520788,1010.53,5.73,-64.78,420.0,210.0,0.0
37529789,1010.89,5.49,-63.68,490.0,280.0,-70.0
37536789,1011.14,3.78,-63.68,420.0,210.0,0.0
37545789,1011.62,4.88,-64.66,420.0,210.0,-70.0
37554788,1011.26,5.49,-65.15,350.0,280.0,0.0
37561790,1010.4,5.61,-64.05,420.0,280.0,0.0
37570789,1009.79,5.49,-64.54,490.0,280.0,0.0
37577790,1011.26,5.61,-65.15,490.0,210.0,0.0
37586789,1012.11,4.03,-65.03,350.0,280.0,0.0
37595788,1011.01,5.37,-65.27,490.0,280.0,0.0
37602790,1010.28,5.86,-66.25,420.0,210.0,-70.0
37611789,1011.01,5.25,-65.64,420.0,280.0,0.0
37620789,1011.26,4.39,-66.25,420.0,210.0,0.0
37627789,1011.26,4.51,-65.76,350.0,210.0,-70.0
37636789,1011.01,4.76,-66.25,420.0,280.0,0.0
37643790,1010.04,5.98,-65.27,490.0,210.0,0.0
37652789,1010.89,5.12,-66.61,490.0,280.0,0.0
37661788,1010.65,5.12,-65.76,420.0,280.0,0.0
37668790,1011.26,5.37,-66.98,350.0,280.0,-70.0
37677788,1009.92,5.61,-66.37,420.0,280.0,0.0
37684789,1011.5,5.12,-66.25,350.0,210.0,0.0
37693788,1011.62,5.49,-66.61,350.0,210.0,0.0
37702788,1011.62,5.49,-66.49,280.0,280.0,0.0
37709789,1010.53,4.15,-66.73,420.0,210.0,0.0
37718788,1011.01,5.0,-67.34,350.0,280.0,-70.0
37727789,1010.28,5.12,-67.22,350.0,210.0,0.0
37734789,1010.89,5.37,-67.1,280.0,210.0,0.0
37743789,1010.53,4.39,-68.08,280.0,280.0,0.0
37750789,1011.5,5.25,-67.22,210.0,280.0,0.0
37759788,1010.77,4.03,-67.47,280.0,210.0,0.0
37768788,1010.28,5.61,-67.95,420.0,280.0,0.0
37775789,1011.14,5.12,-66.49,350.0,280.0,0.0
37784789,1011.62,5.61,-67.47,140.0,210.0,0.0
37791789,1010.16,4.88,-67.59,70.0,350.0,0.0
37800788,1010.77,5.37,-68.2,210.0,210.0,0.0
37809788,1010.89,4.88,-67.47,210.0,280.0,0.0
37816790,1010.28,5.12,-67.71,280.0,280.0,0.0
37825788,1010.53,5.0,-67.1,280.0,210.0,0.0
37834789,1010.65,5.49,-67.83,280.0,210.0,0.0
37841789,1010.89,5.49,-67.22,70.0,280.0,0.0
37850788,1010.53,5.0,-67.95,140.0,280.0,0.0
37857789,1011.26,5.12,-68.32,140.0,280.0,0.0
37866789,1010.65,5.12,-68.44,140.0,210.0,0.0
37875789,1011.26,5.0,-67.95,70.0,280.0,0.0
37882789,1010.77,4.76,-67.34,70.0,210.0,0.0
37891788,1011.38,5.25,-68.56,0.0,280.0,0.0
37898789,1010.16,5.0,-67.95,70.0,280.0,0.0
37907789,1010.65,5.25,-67.83,0.0,280.0,0.0
37916789,1010.89,4.51,-68.08,-70.0,280.0,0.0
37923790,1010.89,4.51,-68.81,-140.0,280.0,0.0
37932789,1009.79,4.51,-68.69,0.0,210.0,0.0
37941789,1011.14,5.61,-67.59,-70.0,210.0,0.0
37948790,1010.89,4.15,-68.08,-70.0,210.0,0.0
37957789,1011.62,5.49,-68.44,-70.0,280.0,0.0
37964790,1011.14,5.37,-67.47,-70.0,350.0,0.0
37973789,1011.01,6.34,-68.69,-70.0,210.0,0.0
37982788,1010.04,4.03,-67.22,-140.0,280.0,0.0
37989789,1011.5,4.76,-68.32,-70.0,210.0,0.0
37998789,1010.77,4.39,-66.25,-210.0,280.0,70.0
38007789,1011.75,4.88,-67.95,-140.0,280.0,0.0
38014789,1009.31,4.88,-67.83,-140.0,280.0,0.0
38023789,1010.65,6.1,-68.32,-140.0,210.0,70.0
38030789,1011.14,4.64,-67.1,-210.0,280.0,0.0
38039788,1010.89,4.88,-67.34,-210.0,280.0,0.0
38048788,1010.77,5.12,-67.83,-350.0,280.0,0.0
38055789,1010.4,5.37,-68.2,-210.0,280.0,0.0
38064788,1010.89,5.61,-66.86,-350.0,350.0,70.0
38071790,1010.28,4.88,-67.71,-210.0,280.0,0.0
38080788,1010.16,4.88,-68.08,0.0,210.0,70.0
38089788,1011.38,5.98,-67.71,0.0,210.0,70.0
38096789,1011.75,5.98,-66.98,-350.0,280.0,70.0
38105788,1010.77,5.12,-66.73,-490.0,280.0,70.0
38114788,1011.38,6.59,-66.49,-560.0,280.0,70.0
38121789,1011.01,4.51,-66.73,-700.0,280.0,70.0
38130788,1011.5,3.66,-68.81,-560.0,280.0,70.0
38137789,1010.65,4.03,-66.61,-280.0,280.0,70.0
38146788,1010.89,6.47,-66.49,-210.0,140.0,0.0
38155789,1011.14,5.98,-65.88,-420.0,280.0,0.0
38162790,1011.14,5.49,-66.86,-560.0,280.0,70.0
38171789,1010.53,5.0,-66.86,-560.0,350.0,70.0
38178789,1010.89,4.76,-66.0,-560.0,210.0,70.0
38187789,1010.77,4.76,-67.59,-490.0,280.0,0.0
38196789,1011.26,5.12,-66.73,-420.0,280.0,0.0
38203789,1011.14,5.25,-66.73,-280.0,350.0,70.0
38212789,1010.65,5.61,-66.49,-350.0,280.0,70.0
38221789,1011.38,5.12,-65.88,-490.0,210.0,70.0
38228790,1010.89,5.25,-66.25,-560.0,140.0,70.0
38237789,1011.5,5.0,-65.64,-630.0,210.0,70.0
38244789,1011.26,4.76,-65.15,-490.0,280.0,70.0
38253788,1011.99,4.88,-65.88,-490.0,280.0,70.0
38262789,1012.11,4.88,-66.25,-490.0,280.0,70.0
38269789,1011.5,5.25,-65.27,-420.0,210.0,70.0
38278788,1010.4,5.73,-65.76,-420.0,210.0,70.0
38285789,1011.26,5.0,-65.88,-490.0,280.0,70.0
38294789,1011.01,5.61,-64.66,-490.0,350.0,70.0
38303789,1011.5,5.25,-65.03,-490.0,210.0,70.0
38310789,1010.77,4.51,-64.78,-560.0,280.0,0.0
38319788,1011.5,5.61,-65.15,-560.0,280.0,70.0
38328789,1010.53,5.12,-65.27,-560.0,280.0,70.0
38335789,1010.77,6.1,-64.05,-490.0,280.0,0.0
38344788,1011.62,4.64,-64.66,-560.0,280.0,0.0
38351790,1010.77,4.76,-65.03,-560.0,210.0,0.0
38360788,1010.65,5.12,-65.03,-630.0,280.0,70.0
38369788,1011.5,5.37,-64.54,-490.0,280.0,70.0
38376789,1010.77,5.37,-63.56,-560.0,280.0,70.0
38385789,1011.62,4.64,-63.93,-490.0,280.0,70.0
38394789,1010.89,4.51,-64.66,-490.0,280.0,0.0
38401789,1011.01,5.0,-64.9,-420.0,280.0,70.0
38410789,1011.14,5.61,-63.32,-350.0,280.0,0.0
38417789,1011.26,6.71,-63.56,-420.0,280.0,70.0
38426788,1011.5,4.76,-63.68,-420.0,280.0,70.0
38435788,1011.5,4.76,-63.56,-490.0,280.0,70.0
38442789,1011.62,6.1,-63.68,-490.0,280.0,0.0
38451789,1010.16,5.25,-63.81,-420.0,280.0,70.0
38458789,1011.26,5.37,-63.68,-350.0,280.0,70.0
38467789,1011.5,5.0,-62.71,-280.0,210.0,70.0
38476788,1011.5,5.12,-62.95,-350.0,280.0,70.0
38483790,1011.38,5.12,-63.56,-350.0,210.0,70.0
38492788,1011.14,5.12,-62.83,-350.0,280.0,70.0
38501788,1011.38,4.76,-62.46,-420.0,280.0,0.0
38508790,1011.38,5.37,-63.2,-350.0,280.0,0.0
38517788,1010.89,5.12,-62.95,-420.0,280.0,0.0
38524789,1011.26,4.88,-63.2,-280.0,280.0,70.0
38533789,1011.14,5.25,-62.46,-280.0,280.0,0.0
38542789,1011.5,5.49,-63.2,-210.0,280.0,0.0
38549789,1011.62,4.88,-63.44,-280.0,280.0,0.0
38558789,1011.14,5.12,-62.59,-210.0,210.0,70.0
38565790,1011.62,5.12,-63.2,-210.0,280.0,0.0
38574788,1011.26,4.15,-63.44,-210.0,280.0,0.0
38583788,1010.16,4.76,-61.85,-280.0,280.0,0.0
38590790,1010.65,4.76,-63.2,-210.0,210.0,70.0
38599789,1011.01,4.88,-62.22,-210.0,280.0,0.0
38608789,1010.65,5.0,-62.71,-140.0,210.0,0.0
38615789,1011.62,4.51,-62.46,-140.0,280.0,0.0
38624788,1011.5,5.25,-62.46,-140.0,280.0,70.0
38631789,1011.75,4.15,-62.59,-140.0,280.0,70.0
38640788,1010.4,5.61,-62.71,-70.0,280.0,0.0
38649789,1011.26,5.73,-63.07,-70.0,280.0,0.0
38656790,1011.75,5.25,-62.34,-70.0,210.0,0.0
38665789,1010.89,4.51,-63.07,-210.0,280.0,0.0
38674789,1010.89,4.76,-62.46,-140.0,210.0,0.0
38681790,1011.14,5.12,-62.95,-70.0,280.0,0.0
38690788,1011.01,4.76,-62.22,0.0,280.0,0.0
38697790,1010.65,4.64,-62.95,-70.0,140.0,0.0
38706789,1011.38,4.39,-62.22,-70.0,280.0,70.0
38715788,1010.04,5.49,-61.98,-70.0,210.0,0.0
38722789,1010.89,5.37,-61.85,0.0,210.0,0.0
38731788,1010.65,4.64,-63.2,0.0,280.0,0.0
38738790,1011.5,4.51,-62.83,0.0,280.0,0.0
38747789,1011.38,5.37,-62.34,0.0,210.0,0.0
